Agency,City,Vehicles Involved,Trailers Involved,Number Injured,Number Dead,Number Deer,House Number,Roadway Interchange,Roadway Ramp,Roadway Id,Intersecting Road,Interchange,Feet From,Direction,Latitude,Longitude,Roadway Class,Hit and Run?,Locality,School Zone?,Rumble Strips?,Construction?,Construction Type,Light Condition,Weather Conditions,Surface Condition,Type of Median,Roadway Junction Type,Road Character,Roadway Surface,Primary Factor,Manner of Collision,Unique Location Id,Traffic Control,DateTime,Address Number,Cyclist Involved,Pedestrian Involved
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,W REEVES RD,,,1250.0,W,39.23401704,-86.67439471,COUNTY RD,N,RURAL,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,GILMORERDREEVESRD,NONE,2020-02-04 15:00:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,ST RD 48,S HICKORY DR,,,,39.16468,-86.58588,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,T-INTERSECTION,STRAIGHT/LEVEL,CONCRETE,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,SHICKORYDRW 3RDST,STOP SIGN,2020-02-04 16:43:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,W KIRKWOOD AVE,N ROGERS ST,,100.0,W,39.166672,-86.538608,LOCAL/CITY RD,N,URBAN,N,N,N,,DAWN/DUSK,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,NROGERSSTWKIRKWOODAVE,NONE,2020-02-04 17:22:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,3,0.0,1.0,0.0,0,,,,E 3RD ST,S HIGHLAND AVE,,,,39.16427,-86.51772,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAWN/DUSK,CLEAR,WET,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,,REAR END,HIGHLANDAVE 3RDST,NONE,2020-02-04 18:15:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S COLLEGE MALL RD,E COVENANTER DR,,,,39.15518,-86.49774,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,ECOVENANTERDRSCOLLEGEMALLRD,TRAFFIC CONTROL SIGNAL,2020-02-04 18:56:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S COLLEGE MALL RD,E COVENANTER DR,,,,39.15518,-86.49774,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,EASTCOVENANTERDRSOUTHCOLLEGEMALL,TRAFFIC CONTROL SIGNAL,2020-02-04 19:24:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,W TAPP RD,I-69,,,,0.0,0.0,LOCAL/CITY RD,N,RURAL,N,N,N,,DARK (LIGHTED),RAIN,WET,,TRAFFIC CIRCLE/ROUNDABOUT,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,I-69SWTAPPRD,ROUNDABOUT INTERSECTION,2020-02-04 20:39:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,9687.0,,,ST RD 48,,,,,39.170096,-86.682256,ST RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),SLEET/HAIL/FREEZING RAIN,ICE,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,ST RD 48W,LN CONTROL,2020-02-05 04:59:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,1,,,,ST RD 46,,,500.0,E,39.1636,-86.44438322,ST RD,N,RURAL,N,N,N,,DAWN/DUSK,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,STWINLEAFTRCEST RD 46E,NO PASSING ZONE,2020-02-05 08:00:00,,,
MONROE SD,ELLETTSVILLE,1,0.0,0.0,0.0,0,,,,W WILLIAMS RD,N BOTTOM RD,,,,39.273856,-86.558112,COUNTY RD,N,RURAL,N,N,N,,DAYLIGHT,CLOUDY,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,OTHER - EXPLAIN IN NARRATIVE,BOTTOMRDWILLIANSRD,NONE,2020-02-05 10:02:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,2,,3.0,0.0,0,,,,ST RD 46,N BROWN COUNTY LINE RD,,0.0,S,39.152618,-86.370949,ST RD,,RURAL,N,N,N,,DAYLIGHT,CLOUDY,DRY,,T-INTERSECTION,,ASPHALT,LEFT OF CENTER,HEAD ON BETWEEN TWO MOTOR VEHICLES,BROWNCOUNTYLINERDSTATERD46,,2020-02-05 11:30:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,N WALNUT ST,E 6TH ST,,,,39.167648,-86.533584,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE LN MOVEMENT,SAME DIRECTION SIDESWIPE,E6THSTNWALNUTST,TRAFFIC CONTROL SIGNAL,2020-02-05 14:22:00,,,
MONROE SD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,ST RD 48,S CURRY PK,,,,0.0,0.0,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,CURRYPKWEST3RDST,TRAFFIC CONTROL SIGNAL,2020-02-05 15:30:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S WALNUT ST,W GRIMES LN,,,,39.15344,-86.5336,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,SWALNUTSTWGRIMESLN,TRAFFIC CONTROL SIGNAL,2020-02-05 15:50:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,W KIRKWOOD AVE,N WALDRON ST,,,,39.166736,-86.5436,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,CONCRETE,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,NORTHWALDRONSTWESTKIRKWOODAVE,STOP SIGN,2020-02-05 15:57:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,S WALNUT ST,W HILLSIDE DR,,,,39.150544,-86.5336,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAWN/DUSK,RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,EHILLSIDEDRSWALNUTST,TRAFFIC CONTROL SIGNAL,2020-02-05 17:39:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0.0,0,,120,A,I-69 S,ST RD 45/46,,150.0,S,0.0,0.0,INTERSTATE,N,RURAL,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,I-69S120.0,NONE,2020-02-05 18:32:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0.0,0,,,,S COLLEGE AVE,W 10TH ST,,,,39.171744,-86.534768,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,OTHER - EXPLAIN IN NARRATIVE,SCOLLEGEAVEW10THST,TRAFFIC CONTROL SIGNAL,2020-02-05 18:40:00,,,True
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,N ANDY WAY,N RUFFY'S WAY,,250.0,E,39.20149,-86.59085164,COUNTY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,UNSAFE SPEED,OPPOSITE DIRECTION SIDESWIPE,ANDYWAYRUFFYSWAY,NONE,2020-02-05 19:25:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S ROGERS ST,W COUNTRY CLUB DR,,,,39.13608,-86.538096,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,COUNTRYCLUBDRIVEROGERSST,TRAFFIC CONTROL SIGNAL,2020-02-05 22:40:00,,,
ELLETTSVILLE PD,ELLETTSVILLE,1,0.0,0.0,0.0,0,,,,N SALE ST,W VINE ST,,,,39.234384,-86.624064,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,UNSAFE BACKING,OTHER - EXPLAIN IN NARRATIVE,SOUTHSALESTVINEST,NONE,2020-02-06 05:10:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,I-69 N,,,100.0,N,0.0,0.0,INTERSTATE,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLOUDY,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,RAN OFF RD RIGHT,RAN OFF RD,I-69 N121.5,NONE,2020-02-06 07:21:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S WALNUT ST,ENTRANCE TO STARBUCKS,,150.0,N,39.144752,-86.531888,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,NORTHDRSWALNUTST,LN CONTROL,2020-02-06 08:44:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,E 10TH ST,N EAGLESON AVE,,,,39.17159,-86.51567,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,SLEET/HAIL/FREEZING RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RIGHT ANGLE,EAGLESON AVEAVETENTHST,NONE,2020-02-06 10:45:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,E 10TH ST,,,300.0,E,39.17161,-86.51904595,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,FEELNTENTHST,NONE,2020-02-06 10:55:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,ST RD 45,N PETE LLIS DR,,,,39.171504,-86.495312,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,SNOW,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,E 10THSTNPETEELLISDR,TRAFFIC CONTROL SIGNAL,2020-02-06 14:15:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,W INNOVATION CT,W VERNAL PK,,100.0,S,39.16860475,-86.57534898,COUNTY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,T-INTERSECTION,CURVE/GRADE,ASPHALT,STEERING FAILURE,RAN OFF RD,INNOVATIONCTVERNALPK,NONE,2020-02-06 16:02:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,3,0.0,1.0,0.0,0,,,,N INDIANA AVE,E 13TH ST,,,,39.17524,-86.527,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,SLEET/HAIL/FREEZING RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,INDIANAAVETHIRTEENTHST,STOP SIGN,2020-02-06 16:08:00,,,
MONROE SD,BLOOMINGTON,1,0.0,1.0,0.0,1,,,,W RATLIFF RD,,,675.0,W,39.21432,-86.62865152,COUNTY RD,N,RURAL,N,N,N,,DAWN/DUSK,CLOUDY,WET,,NO JUNCTION INVOLVED,STRAIGHT/HILLCREST,ASPHALT,ANIMAL/OBJECT IN RDWAY,COLLISION WITH DEER,JEWELLNWRATLIFFRD,NONE,2020-02-06 17:53:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0.0,0,,,,N EAGLESON AVE,E 17TH ST,,,,39.17883,-86.51093,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLOUDY,WET,,T-INTERSECTION,CURVE/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,OTHER - EXPLAIN IN NARRATIVE,EAST17THSTEAGLESON AVEAVE,NONE,2020-02-06 21:48:00,,,True
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,ST RD 48,N PROFILE PKWY,,,,0.0,0.0,ST RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,UNSAFE SPEED,REAR END,NPROFILEPKWYST RD 48W,TRAFFIC CONTROL SIGNAL,2020-02-07 08:29:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,W 11TH ST,W FOUNTAIN DR,,,,0.0,0.0,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,LEFT/RIGHT TURN,FOUNTIANSTW11THST,STOP SIGN,2020-02-07 14:21:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S FESS AVE,E 1ST,,,,39.159344,-86.525872,LOCAL/CITY RD,Y,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,CONCRETE,FAILURE TO YIELD RIGHT OF WAY,OPPOSITE DIRECTION SIDESWIPE,EAST1STSTSOUTHFESSAVE,STOP SIGN,2020-02-07 15:37:00,,,
BLOOMINGTON PD,BLOOMINGTON,3,0.0,0.0,0.0,0,,,,S HENDERSON ST,E SOUTHERN DR,,,,39.14984,-86.526944,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,CONCRETE,FAILURE TO YIELD RIGHT OF WAY,OPPOSITE DIRECTION SIDESWIPE,EASTSOUTHERNDRSOUTHHENDERSONST,NONE,2020-02-07 16:19:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,ST RD 37,,,690.0,N,39.02191554,-86.53570616,ST RD,N,RURAL,N,Y,N,,DAYLIGHT,CLOUDY,DRY,,RAMP,STRAIGHT/GRADE,ASPHALT,OTHER (ENVIRONMENTAL) - EXPLAIN IN NARR,COLLISION WITH OBJECT IN RD,EMONROEDAMRDN ST RD 37,NONE,2020-02-07 17:15:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,ST RD 45/46,E 17TH ST,,,,39.17971,-86.50727,ST RD,N,URBAN,N,Y,N,,DAWN/DUSK,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,EAST17THSTST RD 46,TRAFFIC CONTROL SIGNAL,2020-02-07 17:55:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,E COVENANTER DR,S FENBROOK LN,,100.0,W,39.15503798,-86.47725721,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),SNOW,SNOW/SLUSH,,NO JUNCTION INVOLVED,CURVE/LEVEL,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,ECOVENANTERDRFENBROOKLN,NONE,2020-02-08 04:00:00,,,
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,N WOODLAWN AVE,E 17TH ST,,,,39.17904,-86.5236,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,EAST17THSTWOODLAWNAVE,TRAFFIC CONTROL SIGNAL,2020-02-08 12:50:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,ST RD 48,S WELMIR DR,,,,39.16461,-86.57913,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,3RDSTLIBERTYDR,TRAFFIC CONTROL SIGNAL,2020-02-08 13:05:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,W 11TH ST,N ROGERS ST,,,,39.173184,-86.538528,LOCAL/CITY RD,N,URBAN,N,N,Y,WORK ON SHOULDER,DAYLIGHT,BLOWING SAND/SOIL/SNOW,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,IMPROPER LN USAGE,SAME DIRECTION SIDESWIPE,NROGERSSTW11THST,STOP SIGN,2020-02-08 15:30:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,0.0,1.0,0,,,,S WASHINGTON ST,E 3RD ST,,,,39.16464,-86.5324,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT TURN,3RDSTWASHINGTONST,TRAFFIC CONTROL SIGNAL,2020-02-08 18:35:00,,,True
INDIANA UNIV BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,N EAGLESON AVE,N FISHER CT,,250.0,S,39.15732096,-86.51686,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,IMPROPER TURNING,SAME DIRECTION SIDESWIPE,NFISHERCTNEAGLESON AVEAVE,NONE,2020-02-08 22:00:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,8815.0,,,ST RD 45,,,,,39.125312,-86.610496,ST RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/HILLCREST,ASPHALT,DRIVER ASLEEP OR FATIGUED,RAN OFF RD,ST RD 45 W,NONE,2020-02-08 22:41:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,2.0,0.0,0,,,,S WALNUT ST,W PINEWOOD DR,,,,39.13152,-86.53143,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),CLEAR,DRY,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,LEFT OF CENTER,HEAD ON BETWEEN TWO MOTOR VEHICLES,PINEWOODDRWALNUTST,NONE,2020-02-09 02:06:00,,,
BLOOMINGTON PD,BLOOMINGTON,1,0.0,1.0,0.0,0,,,,N DUNN ST,E 17TH ST,,,,39.17904,-86.5284,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,LEFT TURN,17THSTDUNNST,TRAFFIC CONTROL SIGNAL,2020-02-09 08:03:00,,True,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,N INDIANA AVE,E 12TH ST,,,,39.174368,-86.527088,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,E12THSTNINDIANAAVE,NONE,2020-02-09 09:10:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,2,,0.0,0.0,0,,,,S WALNUT ST,W DILLMAN RD,,0.0,S,39.092981,-86.544167,COUNTY RD,,RURAL,N,N,N,,DAYLIGHT,CLOUDY,WET,,FOUR-WAY INTERSECTION,,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,S.WALNUTSTW.DILLMANRD,,2020-02-09 11:30:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,S ST RD 37,,,2500.0,S,39.085632,-86.542304,LOCAL/CITY RD,N,RURAL,N,N,N,,DAYLIGHT,SNOW,WET,,NO JUNCTION INVOLVED,STRAIGHT/HILLCREST,ASPHALT,SPEED TOO FAST FOR WEATHER CONDITIONS,RAN OFF RD,SOLDSTATERD37RDS ST RD 37,NONE,2020-02-09 12:15:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,1,,0.0,0.0,0,,,,I-69 S,,,0.0,S,39.23095343,-86.54353327,INTERSTATE,,RURAL,N,N,N,,DAYLIGHT,SNOW,SNOW/SLUSH,,NO JUNCTION INVOLVED,,ASPHALT,,RAN OFF RD,123I-69,,2020-02-09 12:25:00,,,
ISP BLOOMINGTON 33,BLOOMINGTON,2,,0.0,0.0,0,,,,I-69 S,,,1056.0,E,39.23009467,-86.54412107,INTERSTATE,,RURAL,N,N,N,,DAYLIGHT,SNOW,SNOW/SLUSH,,NO JUNCTION INVOLVED,,ASPHALT,,RAN OFF RD,I-69 NKINSERPK,,2020-02-09 12:26:00,,,
MONROE SD,BLOOMINGTON,1,0.0,0.0,0.0,0,,,,ST RD 46,N COUNTY LINE RD E,,50.0,E,39.15263,-86.37110431,ST RD,N,RURAL,N,N,N,,DAYLIGHT,RAIN,SNOW/SLUSH,,T-INTERSECTION,CURVE/LEVEL,ASPHALT,RDWAY SURFACE CONDITION,RAN OFF RD,COUNTYLINERDST RD 46 W,NONE,2020-02-09 12:58:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,ST RD 45/46,N KINSER PK,,,,39.2036024,-86.56676352,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (LIGHTED),RAIN,WET,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,DISREGARD SIGNAL/REG SIGN,RIGHT ANGLE,NKINSERPKWSTATERD46HWY,TRAFFIC CONTROL SIGNAL,2020-02-09 17:55:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S LINCOLN ST,E DRISCOLL ST,,30.0,N,39.152544,-86.531168,LOCAL/CITY RD,N,URBAN,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,NO JUNCTION INVOLVED,STRAIGHT/LEVEL,ASPHALT,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,SAME DIRECTION SIDESWIPE,DRISCOLLSTSLINCOLNST,NONE,2020-02-09 21:07:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,S POINTE RIDGE LN,S LAKE RIDGE DR,,,,39.03046,-86.50652,LOCAL/CITY RD,N,RURAL,N,N,N,,DARK (NOT LIGHTED),RAIN,WET,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,HEAD ON BETWEEN TWO MOTOR VEHICLES,LAKERIDGEDRPOINTRIDGELN,STOP SIGN,2020-02-09 22:12:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,W BLOOMFIELD RD,W ALLEN ST,,,,39.15612,-86.56144,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,DRY,,T-INTERSECTION,STRAIGHT/HILLCREST,ASPHALT,IMPROPER TURNING,LEFT TURN,ALLENSTWBLOOMFIELDRD,STOP SIGN,2020-02-10 15:45:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,N FESS AVE,E 10TH ST,,,,39.171664,-86.52576,LOCAL/CITY RD,Y,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,E 10THSTNFESSAVE,STOP SIGN,2020-02-10 21:03:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,ST RD 45/46,N KINSER PK,,,,39.186544,-86.537888,ST RD,N,URBAN,N,N,N,,DARK (LIGHTED),CLEAR,DRY,,FOUR-WAY INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,SAME DIRECTION SIDESWIPE,NKINSERPKST RD 46 W,TRAFFIC CONTROL SIGNAL,2020-02-10 21:30:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,W HENNESSEY ST,S MCDOUGAL ST,,,,39.12769888,-86.55410403,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLOUDY,WET,,T-INTERSECTION,STRAIGHT/LEVEL,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,HENNESEYSTMCDOUGALST,STOP SIGN,2020-02-10 23:49:00,,,
BLOOMINGTON PD,BLOOMINGTON,2,0.0,1.0,0.0,0,,,,S LEONARD SPRINGS RD,W TAPP RD,,,,39.13683,-86.58261,LOCAL/CITY RD,N,URBAN,N,N,N,,DAYLIGHT,CLEAR,DRY,,T-INTERSECTION,STRAIGHT/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,RIGHT ANGLE,SLEONARDSPRINGSRDWTAPPRD,NONE,2020-02-11 12:32:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,I-69 N,,,500.0,S,0.0,0.0,INTERSTATE,N,RURAL,N,N,N,,DAYLIGHT,CLOUDY,DRY,,NO JUNCTION INVOLVED,STRAIGHT/GRADE,ASPHALT,FOLLOWING TOO CLOSELY,REAR END,I-69S114.0,NONE,2020-02-11 15:45:00,,,
MONROE SD,BLOOMINGTON,2,0.0,0.0,0.0,0,,,,ST RD 46,,,1000.0,E,39.15424035,-86.39766602,ST RD,N,RURAL,N,N,B,,DAYLIGHT,CLEAR,DRY,,NO JUNCTION INVOLVED,CURVE/GRADE,ASPHALT,FAILURE TO YIELD RIGHT OF WAY,SAME DIRECTION SIDESWIPE,KENTRDST RD 46E,LN CONTROL,2020-02-11 17:29:00,,,
